BAM_file	sample.x	sample.id	experiment	epd	org	cell	fastq_files1	fastq_files2	fastq_files3	fastq_files4	fastq_files5	fastq_files6	fastq_files7	fastq_files8	description
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/26_Mmp_26_UA315209-48699923/alignment_results/26_Mmp_26_UA315209-48699923_marked.bam	26_Mmp_26_UA315209	single-cells-mmp-09-26	single-cells	09	mmp	26	Mmp-26-UA315209_S26_L001_R1_001.fastq.gz	Mmp-26-UA315209_S26_L001_R2_001.fastq.gz	Mmp-26-UA315209_S26_L002_R1_001.fastq.gz	Mmp-26-UA315209_S26_L002_R2_001.fastq.gz	Mmp-26-UA315209_S26_L003_R1_001.fastq.gz	Mmp-26-UA315209_S26_L003_R2_001.fastq.gz	Mmp-26-UA315209_S26_L004_R1_001.fastq.gz	Mmp-26-UA315209_S26_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 26 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/27_Mmp_27_UA315209-48709720/alignment_results/27_Mmp_27_UA315209-48709720_marked.bam	27_Mmp_27_UA315209	single-cells-mmp-09-27	single-cells	09	mmp	27	Mmp-27-UA315209_S27_L001_R1_001.fastq.gz	Mmp-27-UA315209_S27_L001_R2_001.fastq.gz	Mmp-27-UA315209_S27_L002_R1_001.fastq.gz	Mmp-27-UA315209_S27_L002_R2_001.fastq.gz	Mmp-27-UA315209_S27_L003_R1_001.fastq.gz	Mmp-27-UA315209_S27_L003_R2_001.fastq.gz	Mmp-27-UA315209_S27_L004_R1_001.fastq.gz	Mmp-27-UA315209_S27_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 27 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/28_Mmp_28_UA315209-48690901/alignment_results/28_Mmp_28_UA315209-48690901_marked.bam	28_Mmp_28_UA315209	single-cells-mmp-09-28	single-cells	09	mmp	28	Mmp-28-UA315209_S28_L001_R1_001.fastq.gz	Mmp-28-UA315209_S28_L001_R2_001.fastq.gz	Mmp-28-UA315209_S28_L002_R1_001.fastq.gz	Mmp-28-UA315209_S28_L002_R2_001.fastq.gz	Mmp-28-UA315209_S28_L003_R1_001.fastq.gz	Mmp-28-UA315209_S28_L003_R2_001.fastq.gz	Mmp-28-UA315209_S28_L004_R1_001.fastq.gz	Mmp-28-UA315209_S28_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 28 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/29_Mmp_29_UA315209-48709721/alignment_results/29_Mmp_29_UA315209-48709721_marked.bam	29_Mmp_29_UA315209	single-cells-mmp-09-29	single-cells	09	mmp	29	Mmp-29-UA315209_S29_L001_R1_001.fastq.gz	Mmp-29-UA315209_S29_L001_R2_001.fastq.gz	Mmp-29-UA315209_S29_L002_R1_001.fastq.gz	Mmp-29-UA315209_S29_L002_R2_001.fastq.gz	Mmp-29-UA315209_S29_L003_R1_001.fastq.gz	Mmp-29-UA315209_S29_L003_R2_001.fastq.gz	Mmp-29-UA315209_S29_L004_R1_001.fastq.gz	Mmp-29-UA315209_S29_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 29 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/03_Mmp_3_UA315209-48699924/alignment_results/03_Mmp_3_UA315209-48699924_marked.bam	03_Mmp_3_UA315209	single-cells-mmp-09-3	single-cells	09	mmp	3	Mmp-3-UA315209_S3_L001_R1_001.fastq.gz	Mmp-3-UA315209_S3_L001_R2_001.fastq.gz	Mmp-3-UA315209_S3_L002_R1_001.fastq.gz	Mmp-3-UA315209_S3_L002_R2_001.fastq.gz	Mmp-3-UA315209_S3_L003_R1_001.fastq.gz	Mmp-3-UA315209_S3_L003_R2_001.fastq.gz	Mmp-3-UA315209_S3_L004_R1_001.fastq.gz	Mmp-3-UA315209_S3_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 3 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/30_Mmp_30_UA315209-48697934/alignment_results/30_Mmp_30_UA315209-48697934_marked.bam	30_Mmp_30_UA315209	single-cells-mmp-09-30	single-cells	09	mmp	30	Mmp-30-UA315209_S30_L001_R1_001.fastq.gz	Mmp-30-UA315209_S30_L001_R2_001.fastq.gz	Mmp-30-UA315209_S30_L002_R1_001.fastq.gz	Mmp-30-UA315209_S30_L002_R2_001.fastq.gz	Mmp-30-UA315209_S30_L003_R1_001.fastq.gz	Mmp-30-UA315209_S30_L003_R2_001.fastq.gz	Mmp-30-UA315209_S30_L004_R1_001.fastq.gz	Mmp-30-UA315209_S30_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 30 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/31_Mmp_31_UA315209-48709722/alignment_results/31_Mmp_31_UA315209-48709722_marked.bam	31_Mmp_31_UA315209	single-cells-mmp-09-31	single-cells	09	mmp	31	Mmp-31-UA315209_S31_L001_R1_001.fastq.gz	Mmp-31-UA315209_S31_L001_R2_001.fastq.gz	Mmp-31-UA315209_S31_L002_R1_001.fastq.gz	Mmp-31-UA315209_S31_L002_R2_001.fastq.gz	Mmp-31-UA315209_S31_L003_R1_001.fastq.gz	Mmp-31-UA315209_S31_L003_R2_001.fastq.gz	Mmp-31-UA315209_S31_L004_R1_001.fastq.gz	Mmp-31-UA315209_S31_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 31 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/32_Mmp_32_UA315209-48686910/alignment_results/32_Mmp_32_UA315209-48686910_marked.bam	32_Mmp_32_UA315209	single-cells-mmp-09-32	single-cells	09	mmp	32	Mmp-32-UA315209_S32_L001_R1_001.fastq.gz	Mmp-32-UA315209_S32_L001_R2_001.fastq.gz	Mmp-32-UA315209_S32_L002_R1_001.fastq.gz	Mmp-32-UA315209_S32_L002_R2_001.fastq.gz	Mmp-32-UA315209_S32_L003_R1_001.fastq.gz	Mmp-32-UA315209_S32_L003_R2_001.fastq.gz	Mmp-32-UA315209_S32_L004_R1_001.fastq.gz	Mmp-32-UA315209_S32_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 32 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/33_Mmp_33_UA315209-48688898/alignment_results/33_Mmp_33_UA315209-48688898_marked.bam	33_Mmp_33_UA315209	single-cells-mmp-09-33	single-cells	09	mmp	33	Mmp-33-UA315209_S33_L001_R1_001.fastq.gz	Mmp-33-UA315209_S33_L001_R2_001.fastq.gz	Mmp-33-UA315209_S33_L002_R1_001.fastq.gz	Mmp-33-UA315209_S33_L002_R2_001.fastq.gz	Mmp-33-UA315209_S33_L003_R1_001.fastq.gz	Mmp-33-UA315209_S33_L003_R2_001.fastq.gz	Mmp-33-UA315209_S33_L004_R1_001.fastq.gz	Mmp-33-UA315209_S33_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 33 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/34_Mmp_34_UA315209-48690902/alignment_results/34_Mmp_34_UA315209-48690902_marked.bam	34_Mmp_34_UA315209	single-cells-mmp-09-34	single-cells	09	mmp	34	Mmp-34-UA315209_S34_L001_R1_001.fastq.gz	Mmp-34-UA315209_S34_L001_R2_001.fastq.gz	Mmp-34-UA315209_S34_L002_R1_001.fastq.gz	Mmp-34-UA315209_S34_L002_R2_001.fastq.gz	Mmp-34-UA315209_S34_L003_R1_001.fastq.gz	Mmp-34-UA315209_S34_L003_R2_001.fastq.gz	Mmp-34-UA315209_S34_L004_R1_001.fastq.gz	Mmp-34-UA315209_S34_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 34 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/37_Mmp_37_UA315209-48706712/alignment_results/37_Mmp_37_UA315209-48706712_marked.bam	37_Mmp_37_UA315209	single-cells-mmp-09-37	single-cells	09	mmp	37	Mmp-37-UA315209_S37_L001_R1_001.fastq.gz	Mmp-37-UA315209_S37_L001_R2_001.fastq.gz	Mmp-37-UA315209_S37_L002_R1_001.fastq.gz	Mmp-37-UA315209_S37_L002_R2_001.fastq.gz	Mmp-37-UA315209_S37_L003_R1_001.fastq.gz	Mmp-37-UA315209_S37_L003_R2_001.fastq.gz	Mmp-37-UA315209_S37_L004_R1_001.fastq.gz	Mmp-37-UA315209_S37_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 37 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/38_Mmp_38_UA315209-48708736/alignment_results/38_Mmp_38_UA315209-48708736_marked.bam	38_Mmp_38_UA315209	single-cells-mmp-09-38	single-cells	09	mmp	38	Mmp-38-UA315209_S38_L001_R1_001.fastq.gz	Mmp-38-UA315209_S38_L001_R2_001.fastq.gz	Mmp-38-UA315209_S38_L002_R1_001.fastq.gz	Mmp-38-UA315209_S38_L002_R2_001.fastq.gz	Mmp-38-UA315209_S38_L003_R1_001.fastq.gz	Mmp-38-UA315209_S38_L003_R2_001.fastq.gz	Mmp-38-UA315209_S38_L004_R1_001.fastq.gz	Mmp-38-UA315209_S38_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 38 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/39_Mmp_39_UA315209-48708737/alignment_results/39_Mmp_39_UA315209-48708737_marked.bam	39_Mmp_39_UA315209	single-cells-mmp-09-39	single-cells	09	mmp	39	Mmp-39-UA315209_S39_L001_R1_001.fastq.gz	Mmp-39-UA315209_S39_L001_R2_001.fastq.gz	Mmp-39-UA315209_S39_L002_R1_001.fastq.gz	Mmp-39-UA315209_S39_L002_R2_001.fastq.gz	Mmp-39-UA315209_S39_L003_R1_001.fastq.gz	Mmp-39-UA315209_S39_L003_R2_001.fastq.gz	Mmp-39-UA315209_S39_L004_R1_001.fastq.gz	Mmp-39-UA315209_S39_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 39 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/04_Mmp_4_UA315209-48696902/alignment_results/04_Mmp_4_UA315209-48696902_marked.bam	04_Mmp_4_UA315209	single-cells-mmp-09-4	single-cells	09	mmp	4	Mmp-4-UA315209_S4_L001_R1_001.fastq.gz	Mmp-4-UA315209_S4_L001_R2_001.fastq.gz	Mmp-4-UA315209_S4_L002_R1_001.fastq.gz	Mmp-4-UA315209_S4_L002_R2_001.fastq.gz	Mmp-4-UA315209_S4_L003_R1_001.fastq.gz	Mmp-4-UA315209_S4_L003_R2_001.fastq.gz	Mmp-4-UA315209_S4_L004_R1_001.fastq.gz	Mmp-4-UA315209_S4_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 4 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/40_Mmp_40_UA315209-48688901/alignment_results/40_Mmp_40_UA315209-48688901_marked.bam	40_Mmp_40_UA315209	single-cells-mmp-09-40	single-cells	09	mmp	40	Mmp-40-UA315209_S40_L001_R1_001.fastq.gz	Mmp-40-UA315209_S40_L001_R2_001.fastq.gz	Mmp-40-UA315209_S40_L002_R1_001.fastq.gz	Mmp-40-UA315209_S40_L002_R2_001.fastq.gz	Mmp-40-UA315209_S40_L003_R1_001.fastq.gz	Mmp-40-UA315209_S40_L003_R2_001.fastq.gz	Mmp-40-UA315209_S40_L004_R1_001.fastq.gz	Mmp-40-UA315209_S40_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 40 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/41_Mmp_41_UA315209-48684955/alignment_results/41_Mmp_41_UA315209-48684955_marked.bam	41_Mmp_41_UA315209	single-cells-mmp-09-41	single-cells	09	mmp	41	Mmp-41-UA315209_S41_L001_R1_001.fastq.gz	Mmp-41-UA315209_S41_L001_R2_001.fastq.gz	Mmp-41-UA315209_S41_L002_R1_001.fastq.gz	Mmp-41-UA315209_S41_L002_R2_001.fastq.gz	Mmp-41-UA315209_S41_L003_R1_001.fastq.gz	Mmp-41-UA315209_S41_L003_R2_001.fastq.gz	Mmp-41-UA315209_S41_L004_R1_001.fastq.gz	Mmp-41-UA315209_S41_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 41 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/42_Mmp_42_UA315209-48710740/alignment_results/42_Mmp_42_UA315209-48710740_marked.bam	42_Mmp_42_UA315209	single-cells-mmp-09-42	single-cells	09	mmp	42	Mmp-42-UA315209_S42_L001_R1_001.fastq.gz	Mmp-42-UA315209_S42_L001_R2_001.fastq.gz	Mmp-42-UA315209_S42_L002_R1_001.fastq.gz	Mmp-42-UA315209_S42_L002_R2_001.fastq.gz	Mmp-42-UA315209_S42_L003_R1_001.fastq.gz	Mmp-42-UA315209_S42_L003_R2_001.fastq.gz	Mmp-42-UA315209_S42_L004_R1_001.fastq.gz	Mmp-42-UA315209_S42_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 42 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/43_Mmp_43_UA315209-48709723/alignment_results/43_Mmp_43_UA315209-48709723_marked.bam	43_Mmp_43_UA315209	single-cells-mmp-09-43	single-cells	09	mmp	43	Mmp-43-UA315209_S43_L001_R1_001.fastq.gz	Mmp-43-UA315209_S43_L001_R2_001.fastq.gz	Mmp-43-UA315209_S43_L002_R1_001.fastq.gz	Mmp-43-UA315209_S43_L002_R2_001.fastq.gz	Mmp-43-UA315209_S43_L003_R1_001.fastq.gz	Mmp-43-UA315209_S43_L003_R2_001.fastq.gz	Mmp-43-UA315209_S43_L004_R1_001.fastq.gz	Mmp-43-UA315209_S43_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 43 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/44_Mmp_44_UA315209-48710741/alignment_results/44_Mmp_44_UA315209-48710741_marked.bam	44_Mmp_44_UA315209	single-cells-mmp-09-44	single-cells	09	mmp	44	Mmp-44-UA315209_S44_L001_R1_001.fastq.gz	Mmp-44-UA315209_S44_L001_R2_001.fastq.gz	Mmp-44-UA315209_S44_L002_R1_001.fastq.gz	Mmp-44-UA315209_S44_L002_R2_001.fastq.gz	Mmp-44-UA315209_S44_L003_R1_001.fastq.gz	Mmp-44-UA315209_S44_L003_R2_001.fastq.gz	Mmp-44-UA315209_S44_L004_R1_001.fastq.gz	Mmp-44-UA315209_S44_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 44 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/45_Mmp_45_UA315209-48691898/alignment_results/45_Mmp_45_UA315209-48691898_marked.bam	45_Mmp_45_UA315209	single-cells-mmp-09-45	single-cells	09	mmp	45	Mmp-45-UA315209_S45_L001_R1_001.fastq.gz	Mmp-45-UA315209_S45_L001_R2_001.fastq.gz	Mmp-45-UA315209_S45_L002_R1_001.fastq.gz	Mmp-45-UA315209_S45_L002_R2_001.fastq.gz	Mmp-45-UA315209_S45_L003_R1_001.fastq.gz	Mmp-45-UA315209_S45_L003_R2_001.fastq.gz	Mmp-45-UA315209_S45_L004_R1_001.fastq.gz	Mmp-45-UA315209_S45_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 45 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/46_Mmp_46_UA315209-48709724/alignment_results/46_Mmp_46_UA315209-48709724_marked.bam	46_Mmp_46_UA315209	single-cells-mmp-09-46	single-cells	09	mmp	46	Mmp-46-UA315209_S46_L001_R1_001.fastq.gz	Mmp-46-UA315209_S46_L001_R2_001.fastq.gz	Mmp-46-UA315209_S46_L002_R1_001.fastq.gz	Mmp-46-UA315209_S46_L002_R2_001.fastq.gz	Mmp-46-UA315209_S46_L003_R1_001.fastq.gz	Mmp-46-UA315209_S46_L003_R2_001.fastq.gz	Mmp-46-UA315209_S46_L004_R1_001.fastq.gz	Mmp-46-UA315209_S46_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 46 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/49_Mmp_49_UA315209-48707729/alignment_results/49_Mmp_49_UA315209-48707729_marked.bam	49_Mmp_49_UA315209	single-cells-mmp-09-49	single-cells	09	mmp	49	Mmp-49-UA315209_S49_L001_R1_001.fastq.gz	Mmp-49-UA315209_S49_L001_R2_001.fastq.gz	Mmp-49-UA315209_S49_L002_R1_001.fastq.gz	Mmp-49-UA315209_S49_L002_R2_001.fastq.gz	Mmp-49-UA315209_S49_L003_R1_001.fastq.gz	Mmp-49-UA315209_S49_L003_R2_001.fastq.gz	Mmp-49-UA315209_S49_L004_R1_001.fastq.gz	Mmp-49-UA315209_S49_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 49 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/05_Mmp_5_UA315209-48710749/alignment_results/05_Mmp_5_UA315209-48710749_marked.bam	05_Mmp_5_UA315209	single-cells-mmp-09-5	single-cells	09	mmp	5	Mmp-5-UA315209_S5_L001_R1_001.fastq.gz	Mmp-5-UA315209_S5_L001_R2_001.fastq.gz	Mmp-5-UA315209_S5_L002_R1_001.fastq.gz	Mmp-5-UA315209_S5_L002_R2_001.fastq.gz	Mmp-5-UA315209_S5_L003_R1_001.fastq.gz	Mmp-5-UA315209_S5_L003_R2_001.fastq.gz	Mmp-5-UA315209_S5_L004_R1_001.fastq.gz	Mmp-5-UA315209_S5_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 5 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/50_Mmp_50_UA315209-48709725/alignment_results/50_Mmp_50_UA315209-48709725_marked.bam	50_Mmp_50_UA315209	single-cells-mmp-09-50	single-cells	09	mmp	50	Mmp-50-UA315209_S50_L001_R1_001.fastq.gz	Mmp-50-UA315209_S50_L001_R2_001.fastq.gz	Mmp-50-UA315209_S50_L002_R1_001.fastq.gz	Mmp-50-UA315209_S50_L002_R2_001.fastq.gz	Mmp-50-UA315209_S50_L003_R1_001.fastq.gz	Mmp-50-UA315209_S50_L003_R2_001.fastq.gz	Mmp-50-UA315209_S50_L004_R1_001.fastq.gz	Mmp-50-UA315209_S50_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 50 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/51_Mmp_51_UA315209-48707733/alignment_results/51_Mmp_51_UA315209-48707733_marked.bam	51_Mmp_51_UA315209	single-cells-mmp-09-51	single-cells	09	mmp	51	Mmp-51-UA315209_S51_L001_R1_001.fastq.gz	Mmp-51-UA315209_S51_L001_R2_001.fastq.gz	Mmp-51-UA315209_S51_L002_R1_001.fastq.gz	Mmp-51-UA315209_S51_L002_R2_001.fastq.gz	Mmp-51-UA315209_S51_L003_R1_001.fastq.gz	Mmp-51-UA315209_S51_L003_R2_001.fastq.gz	Mmp-51-UA315209_S51_L004_R1_001.fastq.gz	Mmp-51-UA315209_S51_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 51 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/52_Mmp_52_UA315209-48707735/alignment_results/52_Mmp_52_UA315209-48707735_marked.bam	52_Mmp_52_UA315209	single-cells-mmp-09-52	single-cells	09	mmp	52	Mmp-52-UA315209_S52_L001_R1_001.fastq.gz	Mmp-52-UA315209_S52_L001_R2_001.fastq.gz	Mmp-52-UA315209_S52_L002_R1_001.fastq.gz	Mmp-52-UA315209_S52_L002_R2_001.fastq.gz	Mmp-52-UA315209_S52_L003_R1_001.fastq.gz	Mmp-52-UA315209_S52_L003_R2_001.fastq.gz	Mmp-52-UA315209_S52_L004_R1_001.fastq.gz	Mmp-52-UA315209_S52_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 52 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/53_Mmp_53_UA315209-48707736/alignment_results/53_Mmp_53_UA315209-48707736_marked.bam	53_Mmp_53_UA315209	single-cells-mmp-09-53	single-cells	09	mmp	53	Mmp-53-UA315209_S53_L001_R1_001.fastq.gz	Mmp-53-UA315209_S53_L001_R2_001.fastq.gz	Mmp-53-UA315209_S53_L002_R1_001.fastq.gz	Mmp-53-UA315209_S53_L002_R2_001.fastq.gz	Mmp-53-UA315209_S53_L003_R1_001.fastq.gz	Mmp-53-UA315209_S53_L003_R2_001.fastq.gz	Mmp-53-UA315209_S53_L004_R1_001.fastq.gz	Mmp-53-UA315209_S53_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 53 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/54_Mmp_54_UA315209-48688905/alignment_results/54_Mmp_54_UA315209-48688905_marked.bam	54_Mmp_54_UA315209	single-cells-mmp-09-54	single-cells	09	mmp	54	Mmp-54-UA315209_S54_L001_R1_001.fastq.gz	Mmp-54-UA315209_S54_L001_R2_001.fastq.gz	Mmp-54-UA315209_S54_L002_R1_001.fastq.gz	Mmp-54-UA315209_S54_L002_R2_001.fastq.gz	Mmp-54-UA315209_S54_L003_R1_001.fastq.gz	Mmp-54-UA315209_S54_L003_R2_001.fastq.gz	Mmp-54-UA315209_S54_L004_R1_001.fastq.gz	Mmp-54-UA315209_S54_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 54 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/55_Mmp_55_UA315209-48710746/alignment_results/55_Mmp_55_UA315209-48710746_marked.bam	55_Mmp_55_UA315209	single-cells-mmp-09-55	single-cells	09	mmp	55	Mmp-55-UA315209_S55_L001_R1_001.fastq.gz	Mmp-55-UA315209_S55_L001_R2_001.fastq.gz	Mmp-55-UA315209_S55_L002_R1_001.fastq.gz	Mmp-55-UA315209_S55_L002_R2_001.fastq.gz	Mmp-55-UA315209_S55_L003_R1_001.fastq.gz	Mmp-55-UA315209_S55_L003_R2_001.fastq.gz	Mmp-55-UA315209_S55_L004_R1_001.fastq.gz	Mmp-55-UA315209_S55_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 55 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/56_Mmp_56_UA315209-48698914/alignment_results/56_Mmp_56_UA315209-48698914_marked.bam	56_Mmp_56_UA315209	single-cells-mmp-09-56	single-cells	09	mmp	56	Mmp-56-UA315209_S56_L001_R1_001.fastq.gz	Mmp-56-UA315209_S56_L001_R2_001.fastq.gz	Mmp-56-UA315209_S56_L002_R1_001.fastq.gz	Mmp-56-UA315209_S56_L002_R2_001.fastq.gz	Mmp-56-UA315209_S56_L003_R1_001.fastq.gz	Mmp-56-UA315209_S56_L003_R2_001.fastq.gz	Mmp-56-UA315209_S56_L004_R1_001.fastq.gz	Mmp-56-UA315209_S56_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 56 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/57_Mmp_57_UA315209-48688908/alignment_results/57_Mmp_57_UA315209-48688908_marked.bam	57_Mmp_57_UA315209	single-cells-mmp-09-57	single-cells	09	mmp	57	Mmp-57-UA315209_S57_L001_R1_001.fastq.gz	Mmp-57-UA315209_S57_L001_R2_001.fastq.gz	Mmp-57-UA315209_S57_L002_R1_001.fastq.gz	Mmp-57-UA315209_S57_L002_R2_001.fastq.gz	Mmp-57-UA315209_S57_L003_R1_001.fastq.gz	Mmp-57-UA315209_S57_L003_R2_001.fastq.gz	Mmp-57-UA315209_S57_L004_R1_001.fastq.gz	Mmp-57-UA315209_S57_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 57 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
