First_Pair_File	sample.id	experiment.x	sample.x	no.x	tmp1.x	Second_Pair_File	experiment.y	sample.y	no.y	tmp1.y	BAM_File	experiment	org	sample	no	biosample_name	epd	line	transfer	biosample_organism	generation	isolate	First_Pair_dir	Second_Pair_dir	BAM_dir	First_Pair_Size	Second_Pair_Size	BAM_Size	experiment_short
Early-gen/data/HS3_76/HS3-76_1.fastq	Early-gen-HS3_76	Early-gen	HS3_76	HS3	76	Early-gen/data/HS3_76/HS3-76_2.fastq	Early-gen	HS3_76	HS3	76	Early-gen/results/dvh/HS3_76/alignment_results/HS3_76_marked.bam	Early-gen	dvh	HS3_76	HS3	HS3_500_EG	NA	HS3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_76/HS3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_76/HS3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HS3_76/alignment_results/HS3_76_marked.bam	   2.48G	  2.48G	  3.26G	EG
Early-gen/data/HS3_76/HS3-76_1.fastq	Early-gen-HS3_76	Early-gen	HS3_76	HS3	76	Early-gen/data/HS3_76/HS3-76_2.fastq	Early-gen	HS3_76	HS3	76	Early-gen/results/mmp/HS3_76/alignment_results/HS3_76_marked.bam	Early-gen	mmp	HS3_76	HS3	HS3_500_EG	NA	HS3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_76/HS3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_76/HS3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HS3_76/alignment_results/HS3_76_marked.bam	   2.48G	  2.48G	  2.45G	EG
Early-gen/data/UA3_118/UA3-118_R1.fastq	Early-gen-UA3_118	Early-gen	UA3_118	UA3	118	Early-gen/data/UA3_118/UA3-118_R2.fastq	Early-gen	UA3_118	UA3	118	Early-gen/results/dvh/UA3_118/alignment_results/UA3_118_marked.bam	Early-gen	dvh	UA3_118	UA3	UA3_780_EG	NA	UA3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_118/UA3-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_118/UA3-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UA3_118/alignment_results/UA3_118_marked.bam	   1.95G	  1.95G	  2.19G	EG
Early-gen/data/UA3_118/UA3-118_R1.fastq	Early-gen-UA3_118	Early-gen	UA3_118	UA3	118	Early-gen/data/UA3_118/UA3-118_R2.fastq	Early-gen	UA3_118	UA3	118	Early-gen/results/mmp/UA3_118/alignment_results/UA3_118_marked.bam	Early-gen	mmp	UA3_118	UA3	UA3_780_EG	NA	UA3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_118/UA3-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_118/UA3-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UA3_118/alignment_results/UA3_118_marked.bam	   1.95G	  1.95G	  2.07G	EG
Early-gen/data/UA3_15/UA3-15_1.fastq	Early-gen-UA3_15	Early-gen	UA3_15	UA3	15	Early-gen/data/UA3_15/UA3-15_2.fastq	Early-gen	UA3_15	UA3	15	Early-gen/results/dvh/UA3_15/alignment_results/UA3_15_marked.bam	Early-gen	dvh	UA3_15	UA3	UA3_100_EG	NA	UA3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_15/UA3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_15/UA3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UA3_15/alignment_results/UA3_15_marked.bam	   2.3G	  2.3G	  3.07G	EG
Early-gen/data/UA3_15/UA3-15_1.fastq	Early-gen-UA3_15	Early-gen	UA3_15	UA3	15	Early-gen/data/UA3_15/UA3-15_2.fastq	Early-gen	UA3_15	UA3	15	Early-gen/results/mmp/UA3_15/alignment_results/UA3_15_marked.bam	Early-gen	mmp	UA3_15	UA3	UA3_100_EG	NA	UA3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_15/UA3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_15/UA3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UA3_15/alignment_results/UA3_15_marked.bam	   2.3G	  2.3G	  2.71G	EG
Early-gen/data/UA3_45/UA3-45_R1.fastq	Early-gen-UA3_45	Early-gen	UA3_45	UA3	45	Early-gen/data/UA3_45/UA3-45_R2.fastq	Early-gen	UA3_45	UA3	45	Early-gen/results/dvh/UA3_45/alignment_results/UA3_45_marked.bam	Early-gen	dvh	UA3_45	UA3	UA3_300_EG	NA	UA3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_45/UA3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_45/UA3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UA3_45/alignment_results/UA3_45_marked.bam	   3.58G	  3.58G	  4.06G	EG
Early-gen/data/UA3_45/UA3-45_R1.fastq	Early-gen-UA3_45	Early-gen	UA3_45	UA3	45	Early-gen/data/UA3_45/UA3-45_R2.fastq	Early-gen	UA3_45	UA3	45	Early-gen/results/mmp/UA3_45/alignment_results/UA3_45_marked.bam	Early-gen	mmp	UA3_45	UA3	UA3_300_EG	NA	UA3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_45/UA3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_45/UA3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UA3_45/alignment_results/UA3_45_marked.bam	   3.58G	  3.58G	  4.12G	EG
Early-gen/data/UA3_76/UA3-76_1.fastq	Early-gen-UA3_76	Early-gen	UA3_76	UA3	76	Early-gen/data/UA3_76/UA3-76_2.fastq	Early-gen	UA3_76	UA3	76	Early-gen/results/dvh/UA3_76/alignment_results/UA3_76_marked.bam	Early-gen	dvh	UA3_76	UA3	UA3_500_EG	NA	UA3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_76/UA3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_76/UA3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UA3_76/alignment_results/UA3_76_marked.bam	   2.82G	  2.82G	  3.88G	EG
Early-gen/data/UA3_76/UA3-76_1.fastq	Early-gen-UA3_76	Early-gen	UA3_76	UA3	76	Early-gen/data/UA3_76/UA3-76_2.fastq	Early-gen	UA3_76	UA3	76	Early-gen/results/mmp/UA3_76/alignment_results/UA3_76_marked.bam	Early-gen	mmp	UA3_76	UA3	UA3_500_EG	NA	UA3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_76/UA3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UA3_76/UA3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UA3_76/alignment_results/UA3_76_marked.bam	   2.82G	  2.82G	  3.05G	EG
Early-gen/data/UE3_118/UE3-118_R1.fastq	Early-gen-UE3_118	Early-gen	UE3_118	UE3	118	Early-gen/data/UE3_118/UE3-118_R2.fastq	Early-gen	UE3_118	UE3	118	Early-gen/results/dvh/UE3_118/alignment_results/UE3_118_marked.bam	Early-gen	dvh	UE3_118	UE3	UE3_780_EG	NA	UE3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_118/UE3-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_118/UE3-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UE3_118/alignment_results/UE3_118_marked.bam	   1.93G	  1.93G	  2.16G	EG
Early-gen/data/UE3_118/UE3-118_R1.fastq	Early-gen-UE3_118	Early-gen	UE3_118	UE3	118	Early-gen/data/UE3_118/UE3-118_R2.fastq	Early-gen	UE3_118	UE3	118	Early-gen/results/mmp/UE3_118/alignment_results/UE3_118_marked.bam	Early-gen	mmp	UE3_118	UE3	UE3_780_EG	NA	UE3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_118/UE3-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_118/UE3-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UE3_118/alignment_results/UE3_118_marked.bam	   1.93G	  1.93G	  1.95G	EG
Early-gen/data/UE3_15/UE3-15_1.fastq	Early-gen-UE3_15	Early-gen	UE3_15	UE3	15	Early-gen/data/UE3_15/UE3-15_2.fastq	Early-gen	UE3_15	UE3	15	Early-gen/results/dvh/UE3_15/alignment_results/UE3_15_marked.bam	Early-gen	dvh	UE3_15	UE3	UE3_100_EG	NA	UE3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_15/UE3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_15/UE3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UE3_15/alignment_results/UE3_15_marked.bam	 451.82M	451.82M	475.81M	EG
Early-gen/data/UE3_15/UE3-15_1.fastq	Early-gen-UE3_15	Early-gen	UE3_15	UE3	15	Early-gen/data/UE3_15/UE3-15_2.fastq	Early-gen	UE3_15	UE3	15	Early-gen/results/mmp/UE3_15/alignment_results/UE3_15_marked.bam	Early-gen	mmp	UE3_15	UE3	UE3_100_EG	NA	UE3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_15/UE3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_15/UE3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UE3_15/alignment_results/UE3_15_marked.bam	 451.82M	451.82M	464.65M	EG
Early-gen/data/UE3_45/UE3-45_R1.fastq	Early-gen-UE3_45	Early-gen	UE3_45	UE3	45	Early-gen/data/UE3_45/UE3-45_R2.fastq	Early-gen	UE3_45	UE3	45	Early-gen/results/dvh/UE3_45/alignment_results/UE3_45_marked.bam	Early-gen	dvh	UE3_45	UE3	UE3_300_EG	NA	UE3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_45/UE3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_45/UE3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UE3_45/alignment_results/UE3_45_marked.bam	   2.65G	  2.65G	  3.35G	EG
Early-gen/data/UE3_45/UE3-45_R1.fastq	Early-gen-UE3_45	Early-gen	UE3_45	UE3	45	Early-gen/data/UE3_45/UE3-45_R2.fastq	Early-gen	UE3_45	UE3	45	Early-gen/results/mmp/UE3_45/alignment_results/UE3_45_marked.bam	Early-gen	mmp	UE3_45	UE3	UE3_300_EG	NA	UE3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_45/UE3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_45/UE3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UE3_45/alignment_results/UE3_45_marked.bam	   2.65G	  2.65G	  2.92G	EG
Early-gen/data/UE3_76/UE3-76_1.fastq	Early-gen-UE3_76	Early-gen	UE3_76	UE3	76	Early-gen/data/UE3_76/UE3-76_2.fastq	Early-gen	UE3_76	UE3	76	Early-gen/results/dvh/UE3_76/alignment_results/UE3_76_marked.bam	Early-gen	dvh	UE3_76	UE3	UE3_500_EG	NA	UE3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_76/UE3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_76/UE3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UE3_76/alignment_results/UE3_76_marked.bam	   2.17G	  2.17G	  2.76G	EG
Early-gen/data/UE3_76/UE3-76_1.fastq	Early-gen-UE3_76	Early-gen	UE3_76	UE3	76	Early-gen/data/UE3_76/UE3-76_2.fastq	Early-gen	UE3_76	UE3	76	Early-gen/results/mmp/UE3_76/alignment_results/UE3_76_marked.bam	Early-gen	mmp	UE3_76	UE3	UE3_500_EG	NA	UE3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_76/UE3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UE3_76/UE3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UE3_76/alignment_results/UE3_76_marked.bam	   2.17G	  2.17G	  2.17G	EG
Early-gen/data/UR1_118/UR1-118_R1.fastq	Early-gen-UR1_118	Early-gen	UR1_118	UR1	118	Early-gen/data/UR1_118/UR1-118_R2.fastq	Early-gen	UR1_118	UR1	118	Early-gen/results/dvh/UR1_118/alignment_results/UR1_118_marked.bam	Early-gen	dvh	UR1_118	UR1	UR1_780_EG	NA	UR1	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_118/UR1-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_118/UR1-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UR1_118/alignment_results/UR1_118_marked.bam	   1.81G	  1.81G	  1.94G	EG
Early-gen/data/UR1_118/UR1-118_R1.fastq	Early-gen-UR1_118	Early-gen	UR1_118	UR1	118	Early-gen/data/UR1_118/UR1-118_R2.fastq	Early-gen	UR1_118	UR1	118	Early-gen/results/mmp/UR1_118/alignment_results/UR1_118_marked.bam	Early-gen	mmp	UR1_118	UR1	UR1_780_EG	NA	UR1	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_118/UR1-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_118/UR1-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UR1_118/alignment_results/UR1_118_marked.bam	   1.81G	  1.81G	  1.95G	EG
Early-gen/data/UR1_15/UR1-15_1.fastq	Early-gen-UR1_15	Early-gen	UR1_15	UR1	15	Early-gen/data/UR1_15/UR1-15_2.fastq	Early-gen	UR1_15	UR1	15	Early-gen/results/dvh/UR1_15/alignment_results/UR1_15_marked.bam	Early-gen	dvh	UR1_15	UR1	UR1_100_EG	NA	UR1	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_15/UR1-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_15/UR1-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UR1_15/alignment_results/UR1_15_marked.bam	   1.69G	  1.69G	  2.22G	EG
Early-gen/data/UR1_15/UR1-15_1.fastq	Early-gen-UR1_15	Early-gen	UR1_15	UR1	15	Early-gen/data/UR1_15/UR1-15_2.fastq	Early-gen	UR1_15	UR1	15	Early-gen/results/mmp/UR1_15/alignment_results/UR1_15_marked.bam	Early-gen	mmp	UR1_15	UR1	UR1_100_EG	NA	UR1	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_15/UR1-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_15/UR1-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UR1_15/alignment_results/UR1_15_marked.bam	   1.69G	  1.69G	  1.94G	EG
Early-gen/data/UR1_45/UR1-45_R1.fastq	Early-gen-UR1_45	Early-gen	UR1_45	UR1	45	Early-gen/data/UR1_45/UR1-45_R2.fastq	Early-gen	UR1_45	UR1	45	Early-gen/results/dvh/UR1_45/alignment_results/UR1_45_marked.bam	Early-gen	dvh	UR1_45	UR1	UR1_300_EG	NA	UR1	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_45/UR1-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_45/UR1-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UR1_45/alignment_results/UR1_45_marked.bam	   1.91G	  1.91G	  1.96G	EG
Early-gen/data/UR1_45/UR1-45_R1.fastq	Early-gen-UR1_45	Early-gen	UR1_45	UR1	45	Early-gen/data/UR1_45/UR1-45_R2.fastq	Early-gen	UR1_45	UR1	45	Early-gen/results/mmp/UR1_45/alignment_results/UR1_45_marked.bam	Early-gen	mmp	UR1_45	UR1	UR1_300_EG	NA	UR1	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_45/UR1-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_45/UR1-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UR1_45/alignment_results/UR1_45_marked.bam	   1.91G	  1.91G	  2.01G	EG
Early-gen/data/UR1_76/UR1-76_1.fastq	Early-gen-UR1_76	Early-gen	UR1_76	UR1	76	Early-gen/data/UR1_76/UR1-76_2.fastq	Early-gen	UR1_76	UR1	76	Early-gen/results/dvh/UR1_76/alignment_results/UR1_76_marked.bam	Early-gen	dvh	UR1_76	UR1	UR1_500_EG	NA	UR1	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_76/UR1-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_76/UR1-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/UR1_76/alignment_results/UR1_76_marked.bam	   1.85G	  1.85G	  2.33G	EG
Early-gen/data/UR1_76/UR1-76_1.fastq	Early-gen-UR1_76	Early-gen	UR1_76	UR1	76	Early-gen/data/UR1_76/UR1-76_2.fastq	Early-gen	UR1_76	UR1	76	Early-gen/results/mmp/UR1_76/alignment_results/UR1_76_marked.bam	Early-gen	mmp	UR1_76	UR1	UR1_500_EG	NA	UR1	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_76/UR1-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/UR1_76/UR1-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/UR1_76/alignment_results/UR1_76_marked.bam	   1.85G	  1.85G	  1.91G	EG
Early-gen/data/US1_118/US1-118_R1.fastq	Early-gen-US1_118	Early-gen	US1_118	US1	118	Early-gen/data/US1_118/US1-118_R2.fastq	Early-gen	US1_118	US1	118	Early-gen/results/dvh/US1_118/alignment_results/US1_118_marked.bam	Early-gen	dvh	US1_118	US1	US1_780_EG	NA	US1	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_118/US1-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_118/US1-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/US1_118/alignment_results/US1_118_marked.bam	 645.05M	645.05M	630.08M	EG
Early-gen/data/US1_118/US1-118_R1.fastq	Early-gen-US1_118	Early-gen	US1_118	US1	118	Early-gen/data/US1_118/US1-118_R2.fastq	Early-gen	US1_118	US1	118	Early-gen/results/mmp/US1_118/alignment_results/US1_118_marked.bam	Early-gen	mmp	US1_118	US1	US1_780_EG	NA	US1	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_118/US1-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_118/US1-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/US1_118/alignment_results/US1_118_marked.bam	 645.05M	645.05M	563.33M	EG
Early-gen/data/US1_15/US1-15_1.fastq	Early-gen-US1_15	Early-gen	US1_15	US1	15	Early-gen/data/US1_15/US1-15_2.fastq	Early-gen	US1_15	US1	15	Early-gen/results/dvh/US1_15/alignment_results/US1_15_marked.bam	Early-gen	dvh	US1_15	US1	US1_100_EG	NA	US1	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_15/US1-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_15/US1-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/US1_15/alignment_results/US1_15_marked.bam	   1.05G	  1.05G	  1.26G	EG
Early-gen/data/US1_15/US1-15_1.fastq	Early-gen-US1_15	Early-gen	US1_15	US1	15	Early-gen/data/US1_15/US1-15_2.fastq	Early-gen	US1_15	US1	15	Early-gen/results/mmp/US1_15/alignment_results/US1_15_marked.bam	Early-gen	mmp	US1_15	US1	US1_100_EG	NA	US1	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_15/US1-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_15/US1-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/US1_15/alignment_results/US1_15_marked.bam	   1.05G	  1.05G	  1.14G	EG
Early-gen/data/US1_45/US1-45_R1.fastq	Early-gen-US1_45	Early-gen	US1_45	US1	45	Early-gen/data/US1_45/US1-45_R2.fastq	Early-gen	US1_45	US1	45	Early-gen/results/dvh/US1_45/alignment_results/US1_45_marked.bam	Early-gen	dvh	US1_45	US1	US1_300_EG	NA	US1	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_45/US1-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_45/US1-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/US1_45/alignment_results/US1_45_marked.bam	   2.92G	  2.92G	  3.21G	EG
Early-gen/data/US1_45/US1-45_R1.fastq	Early-gen-US1_45	Early-gen	US1_45	US1	45	Early-gen/data/US1_45/US1-45_R2.fastq	Early-gen	US1_45	US1	45	Early-gen/results/mmp/US1_45/alignment_results/US1_45_marked.bam	Early-gen	mmp	US1_45	US1	US1_300_EG	NA	US1	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_45/US1-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_45/US1-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/US1_45/alignment_results/US1_45_marked.bam	   2.92G	  2.92G	  3.15G	EG
Early-gen/data/US1_76/US1-76_1.fastq	Early-gen-US1_76	Early-gen	US1_76	US1	76	Early-gen/data/US1_76/US1-76_2.fastq	Early-gen	US1_76	US1	76	Early-gen/results/dvh/US1_76/alignment_results/US1_76_marked.bam	Early-gen	dvh	US1_76	US1	US1_500_EG	NA	US1	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_76/US1-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/US1_76/US1-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/US1_76/alignment_results/US1_76_marked.bam	   2.35G	  2.35G	  3.06G	EG
